identifier,tm_arrival,tm_service1,tm_service2,tm_arrival_queue1,tm_start_service1,tm_end_service1,tm_arrival_queue2,tm_start_service2,tm_end_service2
13851, 69132.711785, 1.086702, 0.160715, 69132.711785, 69132.711785, 69133.798487, 69133.798487, 69133.798487, 69135.310693
13852, 69133.832161, 1.351491, 0.287743, 69133.832161, 69133.832161, 69135.183652, 69135.183652, 69135.310693, 69135.598436
13853, 69136.483233, 0.332571, 1.764972, 69136.483233, 69136.483233, 69136.815804, 69136.815804, 69136.815804, 69138.580776
13854, 69141.075228, 2.314313, 1.741578, 69141.075228, 69141.075228, 69143.389541, 69143.389541, 69144.664647, 69150.680621
13855, 69141.948742, 0.159890, 7.219227, 69141.948742, 69143.389541, 69143.549431, 69143.549431, 69150.680621, 69158.386739
13856, 69143.131168, 1.115216, 0.714715, 69143.131168, 69143.549431, 69144.664647, 69144.664647, 69158.386739, 69159.101455
13857, 69144.793771, 3.097575, 1.700350, 69144.793771, 69144.793771, 69147.891346, 69147.891346, 69159.101455, 69161.013242
13858, 69148.355556, 1.176822, 1.822614, 69148.355556, 69148.355556, 69149.532378, 69149.532378, 69161.013242, 69162.835856
13859, 69151.930526, 0.486892, 1.153402, 69151.930526, 69151.930526, 69152.417418, 69152.417418, 69162.835856, 69163.989258
13860, 69160.348492, 0.211437, 4.422902, 69160.348492, 69160.348492, 69160.559929, 69160.559929, 69163.989258, 69169.301277
13861, 69167.340533, 0.889118, 1.683285, 69167.340533, 69167.340533, 69168.229651, 69168.229651, 69169.301277, 69170.984562
13862, 69179.592229, 0.523134, 1.421254, 69179.592229, 69179.592229, 69180.115363, 69180.115363, 69180.115363, 69181.536617
13863, 69188.538095, 0.490018, 0.891611, 69188.538095, 69188.538095, 69189.028113, 69189.028113, 69189.028113, 69189.919724
13864, 69190.002423, 1.505685, 0.123834, 69190.002423, 69190.002423, 69191.508108, 69191.508108, 69191.508108, 69191.631942
13865, 69192.014497, 0.441278, 0.787319, 69192.014497, 69192.014497, 69192.455775, 69192.455775, 69192.455775, 69193.243094
13866, 69195.484467, 0.406462, 0.369857, 69195.484467, 69195.484467, 69195.890930, 69195.890930, 69196.221748, 69196.591605
13867, 69195.556337, 0.330818, 0.258501, 69195.556337, 69195.890930, 69196.221748, 69196.221748, 69196.591605, 69196.850106
13868, 69207.268271, 1.889844, 2.572940, 69207.268271, 69207.268271, 69209.158115, 69209.158115, 69211.905522, 69215.897735
13869, 69207.495059, 1.204538, 0.030459, 69207.495059, 69209.158115, 69210.362653, 69210.362653, 69215.897735, 69215.928194
13870, 69209.441354, 1.542870, 0.759158, 69209.441354, 69210.362653, 69211.905522, 69211.905522, 69215.928194, 69216.687352
13871, 69213.651618, 1.419273, 0.575077, 69213.651618, 69213.651618, 69215.070891, 69215.070891, 69216.687352, 69217.262429
13872, 69217.299029, 0.042158, 1.144902, 69217.299029, 69217.299029, 69217.341187, 69217.341187, 69217.341187, 69218.486089
13873, 69222.612262, 0.587218, 2.071819, 69222.612262, 69222.612262, 69223.199480, 69223.199480, 69223.199480, 69225.271298
13874, 69226.361063, 1.339937, 0.445603, 69226.361063, 69226.361063, 69227.701000, 69227.701000, 69229.211100, 69229.656703
13875, 69227.661407, 1.287651, 0.683610, 69227.661407, 69227.701000, 69228.988652, 69228.988652, 69229.656703, 69230.340313
13876, 69228.783868, 0.222449, 0.544531, 69228.783868, 69228.988652, 69229.211100, 69229.211100, 69230.340313, 69230.884844
13877, 69240.672947, 0.251752, 0.004989, 69240.672947, 69240.672947, 69240.924699, 69240.924699, 69240.924699, 69240.929688
13878, 69242.205347, 0.283419, 0.235117, 69242.205347, 69242.205347, 69242.488766, 69242.488766, 69242.488766, 69242.723883
13879, 69243.854659, 0.004346, 1.532131, 69243.854659, 69243.854659, 69243.859005, 69243.859005, 69243.859005, 69245.391136
13880, 69246.517910, 0.080110, 0.596128, 69246.517910, 69246.517910, 69246.598019, 69246.598019, 69246.598019, 69247.194147
13881, 69247.268760, 0.541084, 0.200170, 69247.268760, 69247.268760, 69247.809844, 69247.809844, 69247.809844, 69248.010013
13882, 69250.807758, 3.407271, 0.925669, 69250.807758, 69250.807758, 69254.215029, 69254.215029, 69254.215029, 69255.140698
13883, 69256.276356, 1.679394, 0.685458, 69256.276356, 69256.276356, 69257.955750, 69257.955750, 69257.955750, 69258.641208
13884, 69263.985264, 1.283059, 3.499225, 69263.985264, 69263.985264, 69265.268323, 69265.268323, 69265.268323, 69268.767548
13885, 69270.199772, 0.428333, 0.701711, 69270.199772, 69270.199772, 69270.628104, 69270.628104, 69270.628104, 69272.052468
13886, 69270.998480, 0.722652, 4.827666, 69270.998480, 69270.998480, 69271.721132, 69271.721132, 69272.052468, 69281.588653
13887, 69274.043127, 0.265398, 1.124877, 69274.043127, 69274.043127, 69274.308525, 69274.308525, 69281.588653, 69282.713530
13888, 69274.239879, 0.148766, 2.618304, 69274.239879, 69274.308525, 69274.457291, 69274.457291, 69282.713530, 69285.948910
13889, 69274.329670, 0.892530, 1.961918, 69274.329670, 69274.457291, 69275.349821, 69275.349821, 69285.948910, 69287.910828
13890, 69277.229927, 2.256098, 0.814434, 69277.229927, 69277.229927, 69279.486025, 69279.486025, 69287.910828, 69288.725262
13891, 69278.688113, 1.145727, 1.199717, 69278.688113, 69279.486025, 69280.631752, 69280.631752, 69288.725262, 69289.924979
13892, 69284.438075, 0.617077, 0.570643, 69284.438075, 69284.438075, 69285.055152, 69285.055152, 69289.924979, 69290.495623
13893, 69290.879211, 0.206026, 0.484370, 69290.879211, 69290.879211, 69291.085237, 69291.085237, 69291.085237, 69291.569607
13894, 69302.167447, 4.683883, 0.314521, 69302.167447, 69302.167447, 69306.851330, 69306.851330, 69306.851330, 69307.165851
13895, 69309.317268, 1.437339, 0.061181, 69309.317268, 69309.317268, 69310.754607, 69310.754607, 69311.384721, 69311.445903
13896, 69309.564502, 0.630114, 0.060185, 69309.564502, 69310.754607, 69311.384721, 69311.384721, 69311.445903, 69311.506088
13897, 69311.887577, 0.645882, 0.027939, 69311.887577, 69311.887577, 69312.533459, 69312.533459, 69312.533459, 69312.561398
13898, 69313.481882, 0.950093, 0.883120, 69313.481882, 69313.481882, 69314.431974, 69314.431974, 69314.431974, 69315.315094
13899, 69315.921762, 1.598712, 0.875356, 69315.921762, 69315.921762, 69317.520474, 69317.520474, 69320.266473, 69321.168409
13900, 69316.793979, 2.603679, 1.528340, 69316.793979, 69317.520474, 69320.124153, 69320.124153, 69321.168409, 69322.696749
13901, 69317.308043, 0.142320, 0.308529, 69317.308043, 69320.124153, 69320.266473, 69320.266473, 69322.696749, 69323.005278
13902, 69320.988155, 0.026581, 0.487979, 69320.988155, 69320.988155, 69321.014736, 69321.014736, 69323.005278, 69323.493257
13903, 69327.359797, 0.712404, 2.917776, 69327.359797, 69327.359797, 69328.072201, 69328.072201, 69328.072201, 69330.989978
13904, 69333.411612, 0.738704, 1.518812, 69333.411612, 69333.411612, 69334.150316, 69334.150316, 69334.150316, 69335.669127
13905, 69336.409389, 0.312008, 0.166242, 69336.409389, 69336.409389, 69336.721396, 69336.721396, 69336.721396, 69336.887638
13906, 69340.103031, 1.665142, 0.284255, 69340.103031, 69340.103031, 69341.768173, 69341.768173, 69341.768173, 69342.052428
13907, 69343.734780, 2.050544, 0.186149, 69343.734780, 69343.734780, 69345.785324, 69345.785324, 69345.785324, 69345.971472
13908, 69349.616087, 1.907753, 1.482134, 69349.616087, 69349.616087, 69351.523841, 69351.523841, 69352.468584, 69353.950718
13909, 69349.861646, 0.944743, 1.898592, 69349.861646, 69351.523841, 69352.468584, 69352.468584, 69353.950718, 69355.849310
13910, 69356.049227, 0.401538, 0.181563, 69356.049227, 69356.049227, 69356.450765, 69356.450765, 69356.450765, 69356.632327
13911, 69360.412999, 0.170837, 0.315203, 69360.412999, 69360.412999, 69360.583836, 69360.583836, 69360.583836, 69360.899039
13912, 69361.516911, 0.591001, 2.087658, 69361.516911, 69361.516911, 69362.107911, 69362.107911, 69362.201712, 69369.191680
13913, 69361.768426, 0.093801, 2.467956, 69361.768426, 69362.107911, 69362.201712, 69362.201712, 69369.191680, 69371.659636
13914, 69362.342831, 2.596885, 1.299150, 69362.342831, 69362.342831, 69364.939716, 69364.939716, 69371.659636, 69372.958786
13915, 69366.061786, 2.305425, 1.469618, 69366.061786, 69366.061786, 69368.367211, 69368.367211, 69372.958786, 69375.179818
13916, 69373.164321, 0.751414, 0.918168, 69373.164321, 69373.164321, 69373.915735, 69373.915735, 69375.179818, 69377.087451
13917, 69375.201586, 0.989465, 0.135697, 69375.201586, 69375.201586, 69376.191051, 69376.191051, 69377.087451, 69377.223148
13918, 69377.584705, 0.214499, 0.741012, 69377.584705, 69377.584705, 69377.799204, 69377.799204, 69377.799204, 69378.540216
13919, 69391.186312, 0.122426, 3.351816, 69391.186312, 69391.186312, 69391.308738, 69391.308738, 69391.308738, 69395.899634
13920, 69392.384030, 0.707504, 0.478175, 69392.384030, 69392.384030, 69393.091535, 69393.091535, 69395.899634, 69396.377809
13921, 69392.931707, 0.171429, 0.538769, 69392.931707, 69393.091535, 69393.262964, 69393.262964, 69396.377809, 69396.916578
13922, 69395.035185, 0.360147, 0.092035, 69395.035185, 69395.035185, 69395.395332, 69395.395332, 69396.916578, 69397.008613
13923, 69401.885757, 3.411408, 0.307855, 69401.885757, 69401.885757, 69405.297165, 69405.297165, 69405.297165, 69405.605020
13924, 69406.804288, 1.172701, 0.095765, 69406.804288, 69406.804288, 69407.976989, 69407.976989, 69407.976989, 69408.072754
13925, 69409.491809, 2.443792, 0.893433, 69409.491809, 69409.491809, 69411.935600, 69411.935600, 69411.935600, 69412.829033
13926, 69426.218617, 1.069652, 1.522272, 69426.218617, 69426.218617, 69427.288269, 69427.288269, 69427.288269, 69428.810540
13927, 69432.858677, 0.931189, 0.073547, 69432.858677, 69432.858677, 69433.789867, 69433.789867, 69434.351253, 69434.424800
13928, 69433.177965, 0.561387, 0.303852, 69433.177965, 69433.789867, 69434.351253, 69434.351253, 69434.424800, 69434.728653
13929, 69440.003203, 0.666928, 0.518060, 69440.003203, 69440.003203, 69440.670131, 69440.670131, 69442.421899, 69442.939960
13930, 69440.124864, 1.751769, 0.283753, 69440.124864, 69440.670131, 69442.421899, 69442.421899, 69442.939960, 69443.223713
13931, 69445.378595, 0.224771, 3.172142, 69445.378595, 69445.378595, 69445.603367, 69445.603367, 69445.603367, 69451.761620
13932, 69446.560264, 2.986111, 5.030578, 69446.560264, 69446.560264, 69449.546375, 69449.546375, 69451.761620, 69459.754071
13933, 69452.521180, 0.840211, 0.120073, 69452.521180, 69452.521180, 69453.361391, 69453.361391, 69459.754071, 69459.874143
13934, 69454.374901, 2.121662, 0.156788, 69454.374901, 69454.374901, 69456.496564, 69456.496564, 69459.874143, 69460.030932
13935, 69464.692991, 0.169122, 0.214924, 69464.692991, 69464.692991, 69464.862113, 69464.862113, 69464.862113, 69465.077037
13936, 69466.747242, 1.059638, 0.113392, 69466.747242, 69466.747242, 69467.806881, 69467.806881, 69467.806881, 69467.920272
13937, 69471.581162, 1.506347, 0.060017, 69471.581162, 69471.581162, 69473.087510, 69473.087510, 69473.087510, 69473.147527
13938, 69473.265017, 0.117036, 0.570022, 69473.265017, 69473.265017, 69473.382052, 69473.382052, 69473.382052, 69473.952075
13939, 69485.722954, 0.476700, 4.576415, 69485.722954, 69485.722954, 69486.199654, 69486.199654, 69486.199654, 69490.776069
13940, 69493.316280, 3.407134, 0.210328, 69493.316280, 69493.316280, 69496.723413, 69496.723413, 69499.654586, 69499.864914
13941, 69494.710241, 2.931173, 1.178506, 69494.710241, 69496.723413, 69499.654586, 69499.654586, 69499.864914, 69501.043421
13942, 69509.569999, 0.525674, 1.345655, 69509.569999, 69509.569999, 69510.095672, 69510.095672, 69510.095672, 69511.441328
13943, 69511.779277, 2.303996, 0.198624, 69511.779277, 69511.779277, 69514.083273, 69514.083273, 69514.083273, 69514.281896
13944, 69517.055101, 0.218136, 0.525467, 69517.055101, 69517.055101, 69517.273237, 69517.273237, 69517.273237, 69517.798704
13945, 69523.845642, 0.185380, 0.446908, 69523.845642, 69523.845642, 69524.031023, 69524.031023, 69525.068610, 69525.515518
13946, 69523.961485, 1.037587, 1.675675, 69523.961485, 69524.031023, 69525.068610, 69525.068610, 69525.515518, 69527.191193
13947, 69539.928420, 0.359443, 0.330911, 69539.928420, 69539.928420, 69540.287863, 69540.287863, 69540.287863, 69540.618774
13948, 69542.039757, 1.512960, 0.479692, 69542.039757, 69542.039757, 69543.552717, 69543.552717, 69545.259081, 69545.738774
13949, 69543.091998, 1.706364, 5.017708, 69543.091998, 69543.552717, 69545.259081, 69545.259081, 69545.738774, 69550.756482
13950, 69552.601246, 3.895592, 1.086744, 69552.601246, 69552.601246, 69556.496839, 69556.496839, 69556.496839, 69557.583583
13951, 69558.669667, 0.470345, 0.067733, 69558.669667, 69558.669667, 69559.140012, 69559.140012, 69560.549983, 69560.617716
13952, 69559.123358, 1.339566, 3.815225, 69559.123358, 69559.140012, 69560.479577, 69560.479577, 69560.617716, 69564.432941
13953, 69559.745761, 0.070406, 0.006187, 69559.745761, 69560.479577, 69560.549983, 69560.549983, 69564.432941, 69564.439128
13954, 69566.025459, 1.782460, 0.107874, 69566.025459, 69566.025459, 69567.807919, 69567.807919, 69567.893066, 69568.000939
13955, 69566.414095, 0.085147, 2.411687, 69566.414095, 69567.807919, 69567.893066, 69567.893066, 69568.000939, 69570.412626
13956, 69578.869248, 0.082904, 0.121058, 69578.869248, 69578.869248, 69578.952152, 69578.952152, 69578.952152, 69579.073211
13957, 69585.634322, 0.842979, 1.413929, 69585.634322, 69585.634322, 69586.477302, 69586.477302, 69586.477302, 69588.401344
13958, 69587.677866, 0.510113, 0.545743, 69587.677866, 69587.677866, 69588.187979, 69588.187979, 69588.401344, 69588.947087
13959, 69589.932313, 1.001375, 0.704057, 69589.932313, 69589.932313, 69590.933688, 69590.933688, 69590.933688, 69591.637745
13960, 69593.463436, 0.018804, 0.120568, 69593.463436, 69593.463436, 69593.482240, 69593.482240, 69593.482240, 69593.602808
13961, 69595.702451, 0.871317, 1.578242, 69595.702451, 69595.702451, 69596.573768, 69596.573768, 69596.573768, 69598.152010
13962, 69603.352548, 1.440130, 1.347291, 69603.352548, 69603.352548, 69604.792679, 69604.792679, 69604.792679, 69606.139970
13963, 69621.744610, 1.475224, 0.045461, 69621.744610, 69621.744610, 69623.219835, 69623.219835, 69623.219835, 69623.265296
13964, 69626.136232, 2.254763, 2.200779, 69626.136232, 69626.136232, 69628.390995, 69628.390995, 69628.390995, 69632.247824
13965, 69629.089522, 0.759125, 0.285810, 69629.089522, 69629.089522, 69629.848647, 69629.848647, 69632.247824, 69632.533634
13966, 69630.349644, 0.896926, 0.816187, 69630.349644, 69630.349644, 69631.246569, 69631.246569, 69632.533634, 69633.349821
13967, 69635.648045, 0.252260, 0.924147, 69635.648045, 69635.648045, 69635.900305, 69635.900305, 69635.900305, 69636.824452
13968, 69641.433123, 1.595999, 1.640448, 69641.433123, 69641.433123, 69643.029123, 69643.029123, 69643.029123, 69644.669571
13969, 69647.212063, 0.061554, 0.219604, 69647.212063, 69647.212063, 69647.273617, 69647.273617, 69647.273617, 69648.596514
13970, 69647.348842, 1.103293, 1.964913, 69647.348842, 69647.348842, 69648.452135, 69648.452135, 69648.596514, 69650.561427
13971, 69658.818064, 0.736508, 1.229378, 69658.818064, 69658.818064, 69659.554572, 69659.554572, 69659.554572, 69660.783950
13972, 69660.881318, 0.021297, 0.937568, 69660.881318, 69660.881318, 69660.902615, 69660.902615, 69660.902615, 69661.840182
13973, 69667.697445, 3.267781, 1.081798, 69667.697445, 69667.697445, 69670.965226, 69670.965226, 69670.965226, 69672.047024
13974, 69674.829006, 2.554588, 0.834733, 69674.829006, 69674.829006, 69677.383593, 69677.383593, 69677.383593, 69678.218326
13975, 69680.086051, 1.853925, 0.132575, 69680.086051, 69680.086051, 69681.939976, 69681.939976, 69681.939976, 69682.072550
13976, 69682.597582, 0.131834, 0.128037, 69682.597582, 69682.597582, 69682.729416, 69682.729416, 69682.729416, 69682.857453
13977, 69687.284953, 0.671091, 0.400871, 69687.284953, 69687.284953, 69687.956044, 69687.956044, 69689.226106, 69689.626977
13978, 69687.490098, 1.270062, 2.329154, 69687.490098, 69687.956044, 69689.226106, 69689.226106, 69689.626977, 69691.956131
13979, 69694.665332, 0.965940, 0.239795, 69694.665332, 69694.665332, 69695.631272, 69695.631272, 69704.164413, 69704.404207
13980, 69695.189850, 2.671866, 0.750474, 69695.189850, 69695.631272, 69698.303138, 69698.303138, 69704.404207, 69705.154681
13981, 69697.716975, 1.272771, 2.211884, 69697.716975, 69698.303138, 69699.575909, 69699.575909, 69705.154681, 69709.017152
13982, 69698.263923, 4.588504, 0.705349, 69698.263923, 69699.575909, 69704.164413, 69704.164413, 69709.017152, 69709.722502
13983, 69707.336232, 1.650587, 0.836711, 69707.336232, 69707.336232, 69708.986819, 69708.986819, 69709.722502, 69710.559212
13984, 69711.332132, 0.666416, 0.771568, 69711.332132, 69711.332132, 69711.998547, 69711.998547, 69711.998547, 69712.770116
13985, 69717.203476, 0.662182, 0.546501, 69717.203476, 69717.203476, 69717.865658, 69717.865658, 69717.865658, 69718.412159
13986, 69722.941157, 1.286343, 0.287250, 69722.941157, 69722.941157, 69724.227500, 69724.227500, 69724.227500, 69724.514750
13987, 69732.154513, 0.958107, 1.248134, 69732.154513, 69732.154513, 69733.112619, 69733.112619, 69735.339085, 69736.587219
13988, 69732.865612, 2.226465, 0.403283, 69732.865612, 69733.112619, 69735.339085, 69735.339085, 69736.587219, 69736.990502
13989, 69738.255664, 1.970401, 2.905730, 69738.255664, 69738.255664, 69740.226065, 69740.226065, 69740.226065, 69746.594213
13990, 69742.535572, 1.046056, 1.475926, 69742.535572, 69742.535572, 69743.581628, 69743.581628, 69746.594213, 69749.518677
13991, 69742.692494, 0.520383, 3.039379, 69742.692494, 69743.581628, 69744.102010, 69744.102010, 69749.518677, 69758.195628
13992, 69743.817113, 1.111277, 0.371291, 69743.817113, 69744.102010, 69745.213287, 69745.213287, 69758.195628, 69758.566919
13993, 69745.374061, 0.517953, 0.961695, 69745.374061, 69745.374061, 69745.892014, 69745.892014, 69758.566919, 69759.528614
13994, 69745.750677, 0.266750, 1.402076, 69745.750677, 69745.892014, 69746.158764, 69746.158764, 69759.528614, 69760.930689
13995, 69747.941031, 0.254494, 0.895972, 69747.941031, 69747.941031, 69748.195525, 69748.195525, 69760.930689, 69761.826661
13996, 69748.078927, 1.194044, 1.964314, 69748.078927, 69748.195525, 69749.389569, 69749.389569, 69761.826661, 69763.790975
13997, 69752.106964, 1.323885, 1.603581, 69752.106964, 69752.106964, 69753.430848, 69753.430848, 69763.790975, 69765.394555
13998, 69753.295084, 2.441064, 0.910735, 69753.295084, 69753.430848, 69755.871912, 69755.871912, 69765.394555, 69766.305290
13999, 69754.986475, 1.872623, 0.263799, 69754.986475, 69755.871912, 69757.744534, 69757.744534, 69766.305290, 69766.569090
14000, 69767.052474, 1.685958, 0.250626, 69767.052474, 69767.052474, 69768.738432, 69768.738432, 69768.738432, 69768.989058
14001, 69770.546458, 2.727680, 0.400438, 69770.546458, 69770.546458, 69773.274138, 69773.274138, 69773.462684, 69773.863122
14002, 69772.113262, 0.188546, 0.160367, 69772.113262, 69773.274138, 69773.462684, 69773.462684, 69773.863122, 69774.023489
14003, 69776.675525, 0.207359, 0.593375, 69776.675525, 69776.675525, 69776.882884, 69776.882884, 69776.882884, 69777.476259
